Id_cliente,Edad,Genero,Venta_total,N_Compras,FechaCompra,MontoCompra,MetodoPago,Tiempo,Navegador,Boletin,Vale
818,19.0,1,2288.1,2,2025-07-22,105.88,0,24.8,0,1,0
819,43.0,1,417.26,5,2025-06-21,959.62,1,42.4,4,0,0
820,66.0,1,1139.85,9,2025-10-01,325.37,1,44.4,0,0,0
821,43.0,0,987.43,5,2025-01-12,2180.23,0,31.5,4,1,1
822,19.0,0,962.11,10,2025-07-19,221.14,2,7.7,3,0,1
823,61.0,0,2270.45,5,2025-04-05,1012.95,1,43.7,4,1,1
824,64.0,1,1109.78,0,2025-06-15,2446.87,0,29.1,3,0,1
825,21.0,0,670.13,8,2025-04-18,558.84,1,43.8,2,0,1
826,51.0,1,991.61,10,2025-07-18,742.72,1,26.4,3,1,0
827,18.0,1,123.4,9,2025-10-16,768.26,0,42.8,1,1,1
828,22.0,0,1242.79,2,2025-06-18,1136.42,0,42.0,3,1,0
829,65.0,0,672.42,6,2025-07-25,302.37,0,3.7,0,0,1
830,22.0,1,2084.83,4,2025-02-25,1750.46,2,3.7,2,1,1
831,38.0,0,227.84,10,2025-06-03,611.78,0,9.9,1,1,0
832,27.0,0,1925.53,10,2025-01-03,1787.93,1,27.2,3,0,0
833,22.0,0,677.38,3,2025-10-03,850.52,2,35.6,3,1,1
834,64.0,0,1202.6799999999998,0,2025-12-24,1658.3,1,15.1,3,1,0
835,45.0,1,861.36,7,2025-06-27,1575.72,1,1.7,1,1,1
836,45.0,1,498.38,8,2025-01-25,1541.43,0,17.4,4,0,0
837,45.0,0,903.14,7,2025-05-13,200.47,1,2.2,3,1,1
838,54.0,1,1781.51,10,2025-06-09,2213.01,1,7.6,4,1,1
839,64.0,0,79.66,9,2025-05-26,101.58,0,19.5,3,0,1
840,43.0,0,850.79,8,2025-03-26,142.69,0,43.9,0,0,1
841,20.0,0,474.82,4,2025-07-28,1586.69,2,39.1,1,1,1
842,61.0,0,1056.36,7,2025-04-20,1409.97,2,11.8,2,1,0
843,60.0,0,1202.6799999999998,1,2025-06-03,1783.71,0,9.8,3,0,1
844,48.0,0,1519.23,7,2025-08-20,760.75,2,7.0,2,1,0
845,50.0,0,1202.6799999999998,7,2025-01-26,1925.89,0,6.3,1,0,1
846,23.0,0,2440.07,8,2025-10-27,941.57,1,31.0,2,1,1
847,69.0,1,774.28,1,2025-05-11,1756.04,2,37.5,4,0,0
848,62.0,0,1026.42,10,2025-12-21,2316.09,0,8.9,0,1,0
849,68.0,0,1985.01,0,2025-06-17,2339.71,0,33.9,2,0,1
850,48.0,1,1487.92,9,2025-08-04,2225.58,0,23.4,3,1,0
851,65.0,0,368.81,1,2025-12-01,379.15,0,3.9,2,1,0
852,49.0,1,216.08,8,2025-08-05,1557.53,1,28.8,0,0,1
853,19.0,0,1886.25,4,2025-06-22,1029.51,1,28.4,2,1,1
854,38.0,0,1815.57,10,2025-03-04,391.68,0,22.3,3,0,1
855,20.0,1,1554.57,8,2025-11-07,1169.38,1,16.9,1,1,0
856,41.0,1,903.73,6,2025-06-28,1997.53,2,24.7,3,1,1
857,43.0,1,2186.29,9,2025-03-12,1627.49,0,27.5,3,1,1
858,19.0,0,2250.03,5,2025-10-01,1169.38,0,23.6,2,0,1
859,42.0,0,2288.1,6,2025-12-26,1313.56,1,43.5,4,0,1
860,33.0,0,57.62,0,2025-06-18,355.87,2,9.8,4,1,1
861,57.0,1,191.37,1,2025-08-10,1450.85,2,19.8,4,0,1
862,30.0,0,2391.07,2,2025-09-25,1108.34,2,20.6,3,0,1
863,25.0,0,76.62,6,2025-02-08,1977.25,2,7.5,3,0,1
864,51.0,0,765.74,2,2025-12-03,566.25,2,15.4,4,0,1
865,58.0,0,2477.33,6,2025-10-23,691.58,0,2.2,1,1,0
866,54.0,0,1486.14,5,2025-02-24,193.0,2,14.9,2,0,1
867,38.0,1,1707.76,1,2025-03-17,1419.0,2,6.3,0,1,1
868,24.0,0,1029.81,7,2025-03-17,2019.21,0,30.4,3,0,1
869,70.0,0,1694.9,1,2025-10-10,2278.07,2,31.2,2,0,1
870,30.0,0,2417.8,1,2025-08-12,1814.02,1,42.2,4,0,1
871,46.0,1,1135.14,2,2025-01-21,973.77,1,27.4,0,1,1
872,52.0,0,2419.26,1,2025-05-14,1309.35,2,14.4,2,1,0
873,21.0,0,170.44,2,2025-12-25,526.83,1,34.9,0,0,1
874,29.0,0,1049.87,6,2025-06-16,1212.93,2,16.8,3,0,0
875,18.0,0,2160.13,8,2025-10-19,1588.37,0,9.4,3,0,1
876,56.0,1,135.21,5,2025-05-18,1642.15,0,8.3,3,1,1
877,53.0,0,1137.04,3,2025-09-02,1807.63,1,44.1,3,0,1
878,19.0,0,1246.12,2,2025-04-15,2162.44,1,35.2,4,1,1
879,33.0,1,1226.33,1,2025-04-03,586.75,2,30.4,2,1,0
880,64.0,1,239.92,5,2025-06-09,2305.89,1,29.2,1,0,1
881,50.0,0,702.18,2,2025-08-09,1403.8,1,19.4,1,0,0
882,66.0,1,1430.24,6,2025-08-26,795.09,1,35.0,3,0,1
883,61.0,0,2177.85,8,2025-06-02,1141.01,1,37.3,1,0,0
884,19.0,1,711.03,5,2025-03-01,1546.71,0,19.1,3,1,1
885,64.0,1,1718.0,4,2025-04-12,170.66,0,32.6,2,0,0
886,18.0,1,1670.41,10,2025-12-10,550.91,0,12.2,3,1,1
887,42.0,0,2448.92,10,2025-05-03,2477.48,2,34.2,1,0,1
888,31.0,1,149.9,6,2025-08-07,2317.34,1,13.1,4,1,1
889,35.0,1,1456.75,0,2025-12-11,1147.44,2,9.8,3,0,0
890,21.0,0,2386.51,8,2025-06-10,1810.09,2,25.0,4,1,1
891,64.0,1,112.31,3,2025-03-05,668.91,1,11.8,3,1,1
892,32.0,1,992.32,7,2025-03-21,412.89,1,9.4,2,1,0
893,48.0,0,465.84,9,2025-10-19,1186.23,2,26.2,3,0,0
894,47.0,1,2409.84,7,2025-04-26,1611.68,1,36.5,0,0,1
895,65.0,0,1695.49,6,2025-10-11,2157.78,0,18.0,1,1,1
896,20.0,0,195.48,1,2025-05-25,1618.93,1,8.2,1,0,1
897,18.0,1,2324.47,1,2025-06-08,336.27,1,17.9,2,1,0
898,25.0,1,405.46,7,2025-06-14,1951.78,1,10.1,4,0,1
899,35.0,0,2417.1,7,2025-06-08,1304.19,0,6.8,0,1,0
900,22.0,1,1933.62,3,2025-04-11,1790.63,0,13.3,0,0,1
901,63.0,0,1762.21,2,2025-08-18,1169.38,1,11.1,2,0,0
902,58.0,0,1271.86,1,2025-08-25,1214.07,0,43.8,1,0,0
903,60.0,0,1507.91,1,2025-01-26,1086.12,1,13.2,3,0,1
904,34.0,0,2468.2,1,2025-11-20,2231.91,1,11.4,2,0,1
905,43.0,1,892.09,3,2025-12-16,2255.15,0,11.0,3,0,0
906,39.0,0,1276.49,2,2025-05-12,519.89,2,39.6,0,1,0
907,27.0,0,162.03,9,2025-08-25,395.23,1,18.6,1,1,0
908,29.0,0,538.95,8,2025-08-09,1039.12,1,9.1,1,0,1
909,32.0,1,2138.66,3,2025-09-08,601.49,1,1.2,2,1,1
910,39.0,0,220.57,0,2025-09-27,2420.56,0,9.7,3,0,0
911,56.0,0,1202.6799999999998,0,2025-04-25,562.54,1,32.1,3,0,1
912,60.0,1,2063.06,4,2025-10-14,1080.57,1,27.6,3,1,0
913,27.0,1,998.08,5,2025-05-05,700.19,0,32.8,0,0,1
914,66.0,0,2316.43,3,2025-12-07,1926.58,2,29.7,3,0,1
915,27.0,1,620.8,1,2025-11-05,2082.83,2,30.5,1,1,1
916,61.0,0,809.83,8,2025-01-26,2109.23,0,8.1,0,0,1
917,30.0,1,2159.94,10,2025-04-27,637.02,1,30.5,3,0,0
918,48.0,0,398.84,7,2025-08-18,1098.58,1,31.0,3,1,0
919,55.0,1,959.0,4,2025-01-25,2039.23,1,21.6,3,1,0
920,30.0,1,1373.56,6,2025-11-05,1169.38,0,36.7,3,1,0
921,36.0,0,553.77,10,2025-02-27,1169.38,1,24.0,3,0,1
922,25.0,0,654.21,6,2025-12-28,1169.38,2,44.5,4,1,1
923,70.0,0,448.79,0,2025-07-05,171.89,0,11.4,0,0,1
924,12.0,0,2278.93,5,2025-12-12,1077.49,2,11.5,0,0,1
925,43.0,0,1555.88,6,2025-12-23,1739.68,0,36.9,3,1,1
926,49.0,0,1198.6,8,2025-10-01,2186.47,1,44.3,2,0,1
927,33.0,1,2436.43,0,2025-04-05,2161.5,1,26.4,3,1,1
928,31.0,1,1821.24,9,2025-05-22,1269.68,1,22.2,3,0,1
929,70.0,0,1695.23,6,2025-06-12,506.24,2,16.8,3,1,1
930,53.0,1,832.3,8,2025-06-05,1929.32,1,37.5,3,0,0
931,37.0,1,1038.91,4,2025-01-16,1397.24,2,17.0,0,0,1
932,31.0,0,1202.6799999999998,10,2025-11-16,913.46,1,16.8,1,1,0
933,70.0,0,1723.38,4,2025-01-15,1415.25,2,33.0,2,0,1
934,66.0,1,1546.29,9,2025-06-17,677.59,1,35.3,0,0,1
935,53.0,0,1121.63,1,2025-08-05,713.65,1,16.1,0,0,1
936,35.0,1,478.12,1,2025-04-22,2144.08,1,23.5,3,1,0
937,48.0,0,1482.47,6,2025-12-04,869.98,1,42.1,3,0,0
938,56.0,1,1202.6799999999998,10,2025-03-15,1169.38,0,31.7,1,1,1
939,36.0,0,861.79,0,2025-04-18,1785.34,1,16.2,2,1,1
940,51.0,0,1115.98,10,2025-03-22,2328.24,2,22.6,1,0,1
941,43.0,0,551.45,2,2025-08-04,1419.23,0,10.8,0,0,0
942,21.0,1,374.15,0,2025-05-01,890.62,1,13.4,0,0,0
943,32.0,1,53.31,6,2025-03-11,961.78,0,4.4,3,0,1
944,64.0,0,2440.64,6,2025-10-12,895.7,0,28.3,2,1,1
945,32.0,0,1296.93,8,2025-04-14,213.77,0,37.1,4,1,1
946,41.0,0,278.68,1,2025-04-26,1088.75,2,41.2,0,0,1
947,28.0,0,1202.6799999999998,5,2025-07-28,2119.09,2,42.9,2,0,0
948,55.0,0,2335.02,4,2025-03-04,265.27,1,26.3,4,1,1
949,67.0,0,1801.08,3,2025-05-11,198.35,1,11.9,4,0,0
950,52.0,1,2355.46,3,2025-02-20,903.07,2,24.0,3,1,0
951,24.0,1,1011.81,4,2025-02-01,1977.16,2,20.5,2,1,0
952,25.0,1,1487.99,1,2025-10-22,860.83,0,37.9,0,1,0
953,24.0,1,1202.6799999999998,0,2025-09-04,1438.05,0,21.5,1,1,0
954,19.0,1,815.3,0,2025-05-20,787.87,0,11.4,4,0,0
955,63.0,1,2352.6,1,2025-03-17,1445.02,0,24.0,3,0,1
956,41.0,0,2112.93,2,2025-08-20,1169.38,0,13.9,2,0,1
957,33.0,1,1909.44,9,2025-06-27,858.69,2,14.5,1,0,0
958,40.0,1,818.27,7,2025-10-15,2275.36,2,4.4,4,1,1
959,21.0,0,2191.71,10,2025-07-26,207.51,1,22.5,2,1,0
960,22.0,0,126.14,8,2025-09-15,2146.62,1,29.7,0,0,1
961,62.0,0,2252.65,10,2025-02-02,1769.32,0,5.2,2,0,1
962,42.0,1,1202.6799999999998,5,2025-06-10,502.1,2,38.2,3,0,0
963,66.0,0,1232.85,1,2025-09-24,530.04,2,15.4,3,1,1
964,37.0,1,1202.6799999999998,3,2025-09-11,2176.03,0,11.1,3,1,1
965,19.0,1,513.65,10,2025-09-02,1169.44,0,21.0,3,0,0
966,43.0,0,375.71,8,2025-06-15,2262.9,0,14.8,3,0,1
967,40.0,0,2229.68,8,2025-05-07,780.84,0,1.2,4,1,1
968,19.0,1,1994.5,2,2025-07-10,1716.6,2,16.8,0,1,0
969,65.0,0,1045.6,0,2025-10-13,714.08,2,27.1,4,1,0
970,23.0,1,567.03,7,2025-05-11,2030.05,1,11.8,0,1,1
971,37.0,0,2082.08,9,2025-08-18,2044.23,0,34.3,2,1,1
972,49.0,0,849.0,4,2025-06-23,2492.46,2,35.4,3,1,0
973,20.0,0,1375.25,10,2025-07-11,902.0,2,21.4,1,1,0
974,36.0,0,401.05,4,2025-11-24,1315.35,2,33.6,2,1,1
975,40.0,1,1202.6799999999998,7,2025-08-09,1169.38,1,27.7,3,0,1
976,35.0,1,2240.63,3,2025-08-03,1352.33,1,35.9,2,0,1
977,49.0,0,570.94,4,2025-11-06,1169.38,2,41.2,4,0,0
978,61.0,1,635.2,7,2025-09-10,2339.28,1,7.6,0,0,0
979,37.0,0,423.75,10,2025-10-09,1063.95,1,5.5,1,1,0
980,67.0,1,1341.86,6,2025-11-20,1276.1,0,44.3,1,0,0
981,36.0,1,2435.65,9,2025-06-23,282.15,0,27.9,3,1,0
982,45.0,1,63.64,10,2025-02-17,306.92,0,34.2,2,0,1
983,36.0,0,2442.9,9,2025-08-26,747.54,0,16.4,0,0,1
984,60.0,0,2219.53,10,2025-09-13,1211.99,1,2.2,4,1,1
985,26.0,0,1525.1,3,2025-06-01,1493.28,2,35.5,2,0,1
986,66.0,0,501.0,6,2025-01-02,1169.38,0,37.8,3,0,0
987,24.0,0,901.13,1,2025-04-25,1420.03,2,33.1,4,0,1
988,66.0,1,1187.76,0,2025-04-02,15.7,2,31.6,1,1,0
989,56.0,1,1687.63,7,2025-09-08,1560.39,1,34.6,2,0,1
990,58.0,0,2214.57,2,2025-02-10,1169.38,0,14.5,3,0,1
991,49.0,1,813.22,7,2025-12-14,264.88,1,32.1,4,1,1
992,19.0,1,1127.37,10,2025-10-28,38.61,2,10.4,1,1,0
993,67.0,0,2352.9,6,2025-09-03,1616.79,0,2.8,4,0,1
994,39.0,0,1506.75,8,2025-12-14,1666.1,2,14.6,1,0,1
995,48.0,0,2205.24,1,2025-08-24,364.32,1,11.8,0,0,1
996,59.0,1,68.37,10,2025-04-24,2084.43,1,35.2,3,0,0
997,26.0,0,82.94,1,2025-02-13,1169.38,1,2.1,0,1,1
998,21.0,0,142.39,2,2025-11-03,1520.03,1,1.9,0,1,1
999,45.0,0,2349.91,2,2025-08-21,1122.94,1,2.2,3,0,1
1000,57.0,0,1435.7,2,2025-08-12,356.28,2,24.7,2,0,1
1001,20.0,1,1265.2,4,2025-03-06,1235.75,0,23.4,3,1,0
1002,37.0,0,68.86,8,2025-04-08,1169.38,1,32.3,3,0,1
1003,62.0,0,215.49,0,2025-12-19,2186.61,1,9.0,0,0,1
1004,28.0,1,2484.61,10,2025-08-12,2170.94,2,29.8,4,1,1
1005,63.0,1,988.56,2,2025-08-22,2222.72,2,15.4,1,0,0
1006,65.0,0,51.83,2,2025-08-22,1711.69,0,37.5,1,1,0
1007,59.0,1,2263.46,7,2025-07-28,1441.12,1,15.3,3,0,1
1008,48.0,0,96.4,5,2025-06-14,1744.44,2,40.8,0,0,1
1009,63.0,1,2344.55,3,2025-05-05,133.2,0,1.1,2,0,1
1010,32.0,0,520.99,2,2025-09-21,797.16,0,16.5,1,1,1
1011,36.0,0,2239.76,5,2025-11-07,846.15,0,1.5,1,1,0
1012,24.0,1,93.49,8,2025-02-26,2450.37,2,25.3,3,0,0
1013,19.0,1,1554.04,7,2025-12-01,1213.92,2,15.8,3,1,1
1014,47.0,0,1956.12,3,2025-03-21,1037.77,2,37.8,2,0,0
1015,54.0,0,120.26,5,2025-01-09,2355.4,0,19.2,3,1,1
1016,46.0,0,698.74,5,2025-11-10,2298.62,2,9.4,0,0,0
1017,41.0,0,1437.47,6,2025-06-22,1495.3,0,12.7,2,1,0
1018,23.0,1,472.86,7,2025-03-21,1236.4,1,38.3,4,1,1
1019,44.0,0,100.34,7,2025-09-12,172.82,2,4.9,4,1,1
1020,19.0,0,1789.65,5,2025-02-21,1245.93,2,24.5,4,1,0
1021,38.0,0,893.15,2,2025-10-14,1550.15,2,20.3,3,0,0
1022,69.0,0,2359.56,1,2025-12-19,1281.25,1,39.9,2,1,1
1023,49.0,0,1547.53,10,2025-07-02,1035.62,0,29.2,3,1,1
1024,47.0,0,1514.67,1,2025-03-31,1118.19,2,11.0,2,0,0
1025,35.0,0,1042.03,4,2025-11-03,1530.39,2,39.5,4,1,0
1026,63.0,1,1191.44,8,2025-10-15,786.56,0,2.2,0,1,0
1027,38.0,0,12.16,3,2025-01-19,2445.89,1,23.6,4,1,1
1028,18.0,0,1102.79,7,2025-08-06,1169.38,1,15.7,0,1,1
1029,56.0,1,1938.67,0,2025-07-20,1169.38,2,0.6,4,0,0
1030,32.0,0,1370.13,7,2025-10-22,1532.04,0,14.8,4,0,1
1031,0.0,1,377.25,7,2025-03-07,1860.77,2,7.0,1,0,1
1032,48.0,0,443.54,8,2025-03-24,1218.35,1,14.4,3,0,0
1033,40.0,0,2314.48,8,2025-03-16,876.25,1,36.5,0,1,0
1034,41.0,0,1758.48,2,2025-08-27,533.43,1,40.5,0,1,1
1035,39.0,1,890.15,8,2025-08-01,1884.62,1,24.6,2,0,1
1036,34.0,0,432.5,1,2025-09-03,333.59,2,14.3,1,0,1
1037,56.0,0,1429.04,1,2025-07-10,584.61,2,39.9,1,1,1
1038,18.0,0,1202.6799999999998,9,2025-02-19,2207.83,0,13.8,2,1,0
1039,70.0,1,1414.2,1,2025-03-05,1531.15,1,28.5,4,1,1
1040,55.0,0,1202.6799999999998,4,2025-12-21,460.97,2,3.3,0,0,1
1041,46.0,0,2431.01,2,2025-05-08,1850.82,2,32.1,0,0,1
1042,31.0,0,1197.95,2,2025-12-18,1968.3,1,26.0,3,0,0
1043,45.0,0,337.37,6,2025-01-14,2475.67,0,24.3,4,1,1
1044,56.0,1,239.03,0,2025-11-02,1169.38,2,10.8,1,0,1
1045,47.0,1,1750.52,6,2025-08-04,538.97,2,43.2,3,1,0
1046,40.0,1,836.63,5,2025-11-06,625.13,1,31.4,2,0,1
1047,39.0,0,574.47,8,2025-05-15,470.27,1,22.4,4,1,0
1048,23.0,1,987.5,9,2025-01-11,2276.57,1,39.9,3,0,1
1049,46.0,0,1725.28,8,2025-03-16,1455.21,1,8.6,0,0,1
1050,23.0,1,2166.29,8,2025-07-03,80.56,1,11.4,2,0,1
1051,50.0,0,1131.77,4,2025-03-12,2029.54,0,28.2,4,0,0
1052,35.0,0,2356.88,4,2025-06-10,975.93,2,4.2,3,1,1
1053,62.0,1,1781.62,4,2025-06-16,819.41,1,44.0,0,1,1
1054,64.0,0,1532.66,8,2025-04-01,881.04,2,39.7,3,0,0
1055,38.0,1,784.82,4,2025-06-16,657.55,2,26.2,3,1,0
1056,65.0,1,584.96,6,2025-06-19,587.84,2,12.7,1,1,1
1057,35.0,1,298.72,7,2025-10-16,106.77,1,11.6,1,0,1
1058,12.0,0,2464.6,8,2025-04-28,2390.1,0,36.6,3,1,1
1059,26.0,0,536.27,1,2025-09-22,566.78,1,25.4,2,0,0
1060,19.0,1,2127.22,1,2025-08-06,164.01,0,6.9,3,0,1
1061,61.0,0,880.57,5,2025-03-03,2188.04,1,24.1,2,1,0
1062,68.0,0,682.22,3,2025-03-13,2197.07,1,19.1,0,0,0
1063,29.0,0,1202.6799999999998,4,2025-06-19,523.63,1,15.6,3,0,1
1064,29.0,0,2448.75,1,2025-03-15,2205.63,0,28.5,4,0,1
1065,65.0,1,1149.24,7,2025-05-28,1904.6,1,26.2,2,1,0
1066,39.0,0,1555.56,9,2025-07-11,622.53,2,23.6,3,1,1
1067,28.0,1,867.34,4,2025-02-20,154.0,0,19.2,3,0,0
1068,69.0,0,1730.42,1,2025-07-12,1375.38,1,41.9,0,0,1
1069,49.0,1,283.71,6,2025-10-25,2079.31,2,7.3,3,1,1
1070,68.0,1,517.55,4,2025-09-20,2472.17,0,37.3,1,0,0
1071,57.0,1,1039.42,4,2025-04-26,1031.5,1,33.6,3,0,1
1072,46.0,1,2023.66,1,2025-03-09,1033.21,1,17.8,0,0,0
1073,23.0,0,1202.6799999999998,0,2025-09-19,1446.29,0,12.8,0,1,1
1074,63.0,0,818.22,3,2025-02-21,230.03,0,43.4,3,0,1
1075,55.0,0,9.75,7,2025-11-17,346.26,1,15.8,1,0,1
1076,48.0,1,1968.0,1,2025-05-19,406.63,1,5.6,3,1,1
1077,68.0,0,565.31,10,2025-04-17,1859.56,0,17.0,2,1,1
1078,29.0,0,1673.68,10,2025-05-24,750.93,1,3.2,3,0,0
1079,31.0,1,740.45,2,2025-07-08,592.8,0,44.5,2,1,1
1080,41.0,0,922.43,0,2025-10-26,2196.8,2,40.4,1,1,1
1081,65.0,1,1833.62,1,2025-02-24,539.84,1,22.4,4,0,0
1082,65.0,1,896.9,3,2025-10-31,1169.38,0,16.8,2,1,1
1083,18.0,1,129.64,5,2025-09-05,1169.38,1,18.0,2,1,0
1084,64.0,1,116.8,1,2025-06-08,942.2,1,16.9,0,1,1
1085,34.0,0,1394.71,6,2025-09-01,1957.94,2,8.6,4,1,0
1086,60.0,0,1623.33,5,2025-10-18,2402.41,2,15.3,3,0,1
1087,68.0,1,1931.01,9,2025-06-11,2109.05,1,27.0,2,1,0
1088,43.0,0,1104.23,2,2025-08-18,81.99,0,4.8,0,1,0
1089,12.0,0,2492.0,6,2025-10-21,947.84,1,9.1,3,0,1
1090,67.0,0,176.74,4,2025-01-25,422.55,0,19.7,4,0,0
1091,48.0,0,2002.8,0,2025-03-20,1124.23,0,24.8,4,1,0
1092,67.0,0,1275.68,8,2025-05-02,1011.44,2,8.0,4,1,0
1093,39.0,0,875.34,9,2025-10-20,2316.87,0,1.1,4,0,1
1094,32.0,0,541.96,3,2025-10-12,2323.1,0,22.2,3,0,0
1095,57.0,0,264.77,3,2025-03-18,1169.38,1,31.8,3,1,0
1096,70.0,1,2424.09,9,2025-06-21,1973.96,2,40.4,0,1,1
1097,41.0,0,1181.45,4,2025-09-12,1169.38,0,34.9,1,1,1
1098,12.0,1,148.31,10,2025-07-25,657.22,2,4.8,4,1,1
1099,52.0,1,1801.41,6,2025-09-11,661.85,0,27.1,2,0,1
1100,31.0,0,916.34,10,2025-08-09,2222.32,0,37.1,3,1,1
559,60.0,0,909.38,10,2025-10-27,1169.38,1,19.6,0,1,0
402,18.0,1,61.56,8,2025-07-20,2327.43,1,8.9,2,1,1
198,29.0,1,126.37,4,2025-09-23,1572.15,0,4.1,4,0,1
